"Feature"	"Mean.Timberlake_Field(n=5)"	"Mean.Timberlake_Lab(n=18)"	"StdErr.Timberlake_Field(n=5)"	"StdErr.Timberlake_Lab(n=18)"	"MWTest.UStat"	"MWTest.Pval"	"MWTest.adjPval"	"3300017993.Timberlake_Field"	"3300017994.Timberlake_Field"	"3300017930.Timberlake_Field"	"3300017936.Timberlake_Field"	"3300017927.Timberlake_Field"	"3300017822.Timberlake_Lab"	"3300017821.Timberlake_Lab"	"3300017937.Timberlake_Lab"	"3300018001.Timberlake_Lab"	"3300018006.Timberlake_Lab"	"3300017823.Timberlake_Lab"	"3300017995.Timberlake_Lab"	"3300017932.Timberlake_Lab"	"3300017926.Timberlake_Lab"	"3300017928.Timberlake_Lab"	"3300017942.Timberlake_Lab"	"3300018007.Timberlake_Lab"	"3300017924.Timberlake_Lab"	"3300017934.Timberlake_Lab"	"3300017933.Timberlake_Lab"	"3300017943.Timberlake_Lab"	"3300018012.Timberlake_Lab"	"3300017955.Timberlake_Lab"
"pfam06854"	"0"	"0.222222222222222"	"0"	"0.222222222222222"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam06855"	"0"	"2.66666666666667"	"0"	"0.844048754903172"	"22.5"	"0.0622080880689106"	"0.182199349022991"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"12"	"8"	"0"	"2"	"6"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"5"	"7"	"0"	"2"
"pfam06857"	"85.4"	"157.222222222222"	"11.9021006549264"	"28.4226453437565"	"31"	"0.325180540283515"	"0.551892705326942"	"65"	"53"	"93"	"120"	"96"	"115"	"27"	"38"	"87"	"228"	"280"	"234"	"60"	"57"	"48"	"98"	"148"	"67"	"196"	"180"	"391"	"131"	"445"
"pfam06858"	"1.6"	"23.2222222222222"	"1.0295630140987"	"5.62879824155689"	"13"	"0.0180361798510616"	"0.0737828289154252"	"0"	"3"	"0"	"5"	"0"	"5"	"78"	"3"	"42"	"5"	"27"	"11"	"24"	"0"	"24"	"37"	"3"	"0"	"39"	"2"	"26"	"75"	"17"
"pfam06859"	"0"	"0.222222222222222"	"0"	"0.222222222222222"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"
"pfam06862"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"
"pfam06863"	"278.2"	"726.5"	"36.5710267835072"	"78.1936280271755"	"6"	"0.00410043964359286"	"0.0268210096476695"	"361"	"361"	"227"	"265"	"177"	"828"	"574"	"702"	"684"	"571"	"522"	"855"	"823"	"745"	"621"	"907"	"653"	"476"	"220"	"591"	"1273"	"349"	"1683"
"pfam06864"	"0"	"0.277777777777778"	"0"	"0.194794269814722"	"40"	"0.492778130690203"	"0.669435894685097"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam06865"	"18.8"	"13.2777777777778"	"2.78208554864871"	"2.39799147375595"	"64.5"	"0.156006425412793"	"0.336258404179817"	"10"	"16"	"19"	"26"	"23"	"5"	"9"	"9"	"9"	"5"	"0"	"11"	"6"	"14"	"2"	"28"	"29"	"19"	"8"	"12"	"12"	"37"	"24"
"pfam06866"	"0"	"10.0555555555556"	"0"	"3.91116402964794"	"15"	"0.019687448877539"	"0.0770167807369468"	"0"	"0"	"0"	"0"	"0"	"0"	"36"	"61"	"2"	"3"	"0"	"0"	"7"	"11"	"14"	"8"	"0"	"2"	"3"	"2"	"0"	"32"	"0"
"pfam06868"	"10"	"54.2777777777778"	"2.14476105895272"	"12.6905877209441"	"13.5"	"0.020697203263473"	"0.0798835804801147"	"7"	"3"	"14"	"13"	"13"	"12"	"16"	"5"	"39"	"34"	"125"	"57"	"29"	"13"	"22"	"89"	"20"	"3"	"77"	"43"	"206"	"56"	"131"
"pfam06870"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"
"pfam06871"	"0"	"1.38888888888889"	"0"	"0.9938993284487"	"40"	"0.492778130690203"	"0.669435894685097"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"9"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam06874"	"6.6"	"3.33333333333333"	"1.50332963783729"	"1.96039211763921"	"80"	"0.00777287194902514"	"0.0415301634006611"	"11"	"4"	"6"	"3"	"9"	"0"	"0"	"36"	"0"	"0"	"0"	"2"	"0"	"4"	"3"	"0"	"0"	"5"	"3"	"2"	"3"	"0"	"2"
"pfam06877"	"52.6"	"32.8888888888889"	"6.96132171358285"	"5.02730380895258"	"73"	"0.040292035391888"	"0.131294740368215"	"39"	"34"	"61"	"71"	"58"	"12"	"9"	"45"	"45"	"27"	"35"	"28"	"5"	"8"	"22"	"23"	"57"	"26"	"32"	"26"	"86"	"38"	"68"
"pfam06881"	"0"	"0.333333333333333"	"0"	"0.242535625036333"	"40"	"0.492778130690203"	"0.669435894685097"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"
"pfam06883"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam06884"	"15.4"	"5.88888888888889"	"4.3081318457076"	"1.38358464263162"	"78"	"0.0145404382587828"	"0.0637096924312494"	"10"	"6"	"20"	"30"	"11"	"2"	"0"	"10"	"5"	"0"	"10"	"2"	"7"	"5"	"9"	"25"	"7"	"0"	"7"	"0"	"7"	"5"	"5"
"pfam06888"	"3.2"	"5.72222222222222"	"1.56204993518133"	"1.78190900708017"	"45"	"1"	"1"	"3"	"9"	"0"	"1"	"3"	"0"	"10"	"3"	"22"	"13"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"2"	"9"	"0"	"2"	"23"	"9"
"pfam06889"	"3"	"0.944444444444444"	"0.948683298050514"	"0.533040496948471"	"71.5"	"0.0224125139820854"	"0.0856404325478103"	"0"	"3"	"2"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"9"	"0"	"3"	"3"	"2"
"pfam06890"	"2"	"3.44444444444444"	"0.836660026534075"	"1.06710230755339"	"42"	"0.846930824397197"	"0.880034623055801"	"0"	"3"	"4"	"0"	"3"	"0"	"0"	"16"	"2"	"3"	"0"	"3"	"0"	"0"	"4"	"8"	"4"	"2"	"2"	"0"	"6"	"0"	"12"
"pfam06891"	"0.4"	"0"	"0.4"	"0"	"54"	"0.0731397996589089"	"0.195692298687256"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam06892"	"0.4"	"0"	"0.4"	"0"	"54"	"0.0731397996589089"	"0.195692298687256"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam06897"	"293"	"1480"	"52.5061901112621"	"172.627427595298"	"0"	"5.94371303753455e-05"	"0.00315049836013766"	"415"	"422"	"225"	"235"	"168"	"984"	"1205"	"1096"	"1142"	"891"	"1048"	"1166"	"2327"	"2376"	"1579"	"2326"	"1834"	"818"	"636"	"1009"	"2505"	"658"	"3040"
"pfam06898"	"0"	"8.44444444444444"	"0"	"3.38221243116943"	"25"	"0.0874575012807811"	"0.220815584848629"	"0"	"0"	"0"	"0"	"0"	"0"	"26"	"54"	"0"	"0"	"0"	"0"	"10"	"19"	"11"	"5"	"0"	"0"	"0"	"0"	"0"	"24"	"3"
"pfam06902"	"151"	"272.666666666667"	"11.7089709197692"	"27.2376373587888"	"12.5"	"0.0170453246226548"	"0.0699268555661813"	"167"	"157"	"131"	"182"	"118"	"167"	"202"	"292"	"316"	"172"	"146"	"189"	"397"	"403"	"313"	"410"	"349"	"211"	"83"	"165"	"370"	"220"	"503"
"pfam06903"	"0.4"	"0.277777777777778"	"0.4"	"0.277777777777778"	"51"	"0.401851891879175"	"0.617095779085421"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam06904"	"214.6"	"237"	"26.4321773601798"	"30.8133745683199"	"41"	"0.800618146155904"	"0.837215631484816"	"257"	"288"	"178"	"209"	"141"	"231"	"56"	"316"	"355"	"216"	"246"	"266"	"212"	"81"	"119"	"198"	"350"	"190"	"158"	"232"	"397"	"62"	"581"
"pfam06905"	"0"	"1.5"	"0"	"0.662980002458695"	"30"	"0.161479230002012"	"0.342277206857378"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"4"	"2"	"3"	"0"	"11"	"0"
"pfam06906"	"131"	"122.833333333333"	"13.6235090927411"	"19.3708645175393"	"57"	"0.403280929596719"	"0.617095779085421"	"128"	"93"	"148"	"172"	"114"	"109"	"67"	"164"	"277"	"154"	"149"	"122"	"61"	"11"	"30"	"63"	"89"	"78"	"71"	"133"	"251"	"81"	"301"
"pfam06908"	"0.4"	"16.3888888888889"	"0.4"	"3.87900237232494"	"0.5"	"0.000989741719710558"	"0.0131758419133903"	"0"	"0"	"0"	"0"	"2"	"5"	"41"	"11"	"3"	"21"	"11"	"9"	"13"	"5"	"13"	"30"	"4"	"2"	"33"	"17"	"5"	"65"	"7"
"pfam06911"	"0"	"2.16666666666667"	"0"	"0.710564536677925"	"27.5"	"0.119680769253131"	"0.277261609740982"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"6"	"0"	"0"	"0"	"4"	"5"	"8"	"3"	"8"
"pfam06912"	"274.2"	"706.611111111111"	"28.0756121927911"	"69.4880033323517"	"4"	"0.000713245564504146"	"0.012159070287027"	"284"	"372"	"272"	"238"	"205"	"645"	"390"	"802"	"756"	"496"	"412"	"639"	"812"	"992"	"686"	"1160"	"912"	"572"	"254"	"532"	"963"	"335"	"1361"
"pfam06917"	"0"	"0.5"	"0"	"0.345370881447226"	"40"	"0.492778130690203"	"0.669435894685097"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"5"
"pfam06918"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam06920"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"
"pfam06923"	"0"	"0.722222222222222"	"0"	"0.350588259663795"	"35"	"0.283700663820397"	"0.508251748501558"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"
"pfam06925"	"172"	"331.944444444444"	"15.9749804381727"	"35.3575085832859"	"8"	"0.00650411260388329"	"0.036810059157264"	"150"	"130"	"206"	"212"	"162"	"144"	"246"	"273"	"326"	"273"	"338"	"288"	"269"	"270"	"237"	"452"	"346"	"139"	"398"	"240"	"650"	"371"	"715"
"pfam06930"	"22.2"	"19.6111111111111"	"2.4576411454889"	"3.37923192813254"	"53.5"	"0.55059091769948"	"0.730788482270579"	"18"	"23"	"16"	"30"	"24"	"16"	"27"	"6"	"28"	"13"	"31"	"19"	"7"	"0"	"2"	"10"	"23"	"25"	"32"	"13"	"30"	"11"	"60"
"pfam06933"	"0"	"0.555555555555556"	"0"	"0.555555555555556"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam06934"	"16"	"13.9444444444444"	"6.18869937870632"	"2.33399461528889"	"46.5"	"0.940481394983632"	"0.943391159913625"	"12"	"5"	"9"	"40"	"14"	"19"	"4"	"10"	"4"	"9"	"24"	"19"	"17"	"3"	"14"	"14"	"22"	"6"	"7"	"13"	"28"	"0"	"38"
"pfam06935"	"1.2"	"5"	"1.2"	"1.21805588160764"	"24"	"0.110281907379869"	"0.262136458440042"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"18"	"8"	"10"	"0"	"3"	"5"	"11"	"11"	"4"	"0"	"0"	"5"	"3"	"0"	"9"	"3"
"pfam06938"	"198.4"	"153.277777777778"	"12.1926207191071"	"19.896103595217"	"69"	"0.0797704640410834"	"0.205343394702143"	"178"	"223"	"180"	"233"	"178"	"132"	"38"	"195"	"308"	"165"	"157"	"150"	"92"	"54"	"68"	"113"	"193"	"133"	"95"	"145"	"264"	"106"	"351"
"pfam06940"	"40.2"	"93.5"	"9.56242647030554"	"16.0018891858536"	"23"	"0.108779238661168"	"0.261351817446409"	"18"	"30"	"51"	"72"	"30"	"87"	"25"	"26"	"41"	"141"	"191"	"119"	"41"	"28"	"49"	"64"	"77"	"28"	"86"	"108"	"211"	"109"	"252"
"pfam06941"	"102.6"	"75.4444444444444"	"11.4306605233468"	"11.4224358465311"	"67"	"0.10895421447438"	"0.261351817446409"	"88"	"89"	"122"	"137"	"77"	"19"	"125"	"87"	"75"	"61"	"35"	"48"	"42"	"36"	"37"	"78"	"97"	"25"	"128"	"48"	"64"	"189"	"164"
"pfam06942"	"0"	"2.27777777777778"	"0"	"1.17101585851174"	"32.5"	"0.21539546112237"	"0.421149964808089"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"18"	"0"	"0"	"0"	"4"	"0"	"2"	"0"	"5"	"0"	"0"	"0"	"0"	"12"	"0"
"pfam06943"	"1.8"	"1.77777777777778"	"1.35646599662505"	"0.623900630785973"	"44"	"0.967135574588451"	"0.968137903028259"	"0"	"2"	"0"	"7"	"0"	"0"	"0"	"0"	"6"	"1"	"5"	"2"	"0"	"0"	"2"	"0"	"0"	"3"	"0"	"0"	"4"	"0"	"9"
"pfam06945"	"100.6"	"52.3888888888889"	"5.39073278877742"	"11.9251858726526"	"75"	"0.0278148886295678"	"0.100677961338907"	"85"	"113"	"102"	"111"	"92"	"22"	"7"	"118"	"209"	"39"	"46"	"52"	"16"	"21"	"16"	"14"	"51"	"22"	"56"	"29"	"103"	"28"	"94"
"pfam06947"	"21.8"	"17.6666666666667"	"2.59615099714943"	"11.6968796464721"	"81.5"	"0.00676596214567465"	"0.0374627445428979"	"14"	"28"	"27"	"21"	"19"	"8"	"22"	"215"	"11"	"4"	"0"	"5"	"12"	"8"	"0"	"14"	"0"	"6"	"0"	"0"	"0"	"3"	"10"
"pfam06949"	"11.8"	"8.38888888888889"	"1.62480768092719"	"3.5240897298608"	"74"	"0.0308331998139192"	"0.107643777502972"	"10"	"10"	"17"	"14"	"8"	"0"	"29"	"60"	"5"	"0"	"3"	"0"	"8"	"19"	"8"	"3"	"3"	"6"	"0"	"0"	"0"	"7"	"0"
"pfam06951"	"0"	"1.94444444444444"	"0"	"0.853566995514422"	"32.5"	"0.21539546112237"	"0.421149964808089"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"0"	"10"	"0"	"0"	"0"	"11"	"0"	"0"	"5"	"3"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam06953"	"7.2"	"15.2222222222222"	"1.52970585407784"	"3.30038179169492"	"33.5"	"0.409955064348026"	"0.62598618907033"	"4"	"7"	"9"	"12"	"4"	"7"	"3"	"13"	"7"	"12"	"16"	"18"	"4"	"27"	"4"	"0"	"0"	"0"	"50"	"27"	"31"	"23"	"32"
"pfam06956"	"5"	"7.83333333333333"	"1"	"2.50652742625372"	"50"	"0.735164721492111"	"0.795351416891926"	"4"	"5"	"2"	"6"	"8"	"8"	"0"	"9"	"3"	"3"	"3"	"16"	"0"	"0"	"0"	"5"	"6"	"0"	"3"	"2"	"21"	"40"	"22"
"pfam06957"	"0"	"0.611111111111111"	"0"	"0.293044520128003"	"35"	"0.283700663820397"	"0.508251748501558"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"0"
"pfam06961"	"6.8"	"35.4444444444444"	"1.31909059582729"	"6.24616076708323"	"9"	"0.00801924148047874"	"0.0418381863083424"	"10"	"2"	"7"	"8"	"7"	"5"	"46"	"25"	"59"	"44"	"34"	"18"	"35"	"7"	"13"	"41"	"18"	"10"	"58"	"8"	"44"	"109"	"64"
"pfam06962"	"2.4"	"2.27777777777778"	"1.46969384566991"	"0.942134815282309"	"50"	"0.715735950406583"	"0.776377915757977"	"0"	"2"	"2"	"0"	"8"	"0"	"0"	"16"	"0"	"0"	"2"	"0"	"0"	"6"	"0"	"4"	"2"	"0"	"6"	"0"	"3"	"2"	"0"
"pfam06963"	"0"	"0.611111111111111"	"0"	"0.405347336646081"	"37.5"	"0.372573945059307"	"0.585899404211635"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"0"	"7"	"0"	"0"	"0"	"0"
"pfam06964"	"334.6"	"479.5"	"42.5353970241257"	"63.5042199205094"	"31"	"0.325180540283515"	"0.551892705326942"	"252"	"239"	"381"	"469"	"332"	"427"	"201"	"378"	"293"	"467"	"652"	"556"	"241"	"124"	"183"	"506"	"515"	"320"	"598"	"365"	"1024"	"653"	"1128"
"pfam06965"	"237.8"	"553.111111111111"	"27.6900704224457"	"72.5345033466444"	"14"	"0.0192576302416119"	"0.0756810938925553"	"265"	"328"	"197"	"230"	"169"	"350"	"390"	"1044"	"560"	"263"	"240"	"332"	"861"	"1062"	"687"	"913"	"603"	"411"	"112"	"323"	"727"	"173"	"905"
"pfam06966"	"98.2"	"175.166666666667"	"13.6433133805539"	"31.2041820977919"	"28"	"0.218644191540567"	"0.424636719629613"	"123"	"124"	"72"	"113"	"59"	"94"	"104"	"627"	"211"	"93"	"109"	"117"	"186"	"206"	"164"	"206"	"116"	"121"	"63"	"77"	"212"	"102"	"345"
"pfam06968"	"412"	"341.055555555556"	"35.3128871660191"	"32.1784721018868"	"65"	"0.150435376979999"	"0.325145383413011"	"369"	"347"	"445"	"536"	"363"	"246"	"208"	"465"	"491"	"302"	"285"	"314"	"249"	"178"	"192"	"336"	"481"	"219"	"229"	"311"	"479"	"502"	"652"
"pfam06969"	"548"	"617"	"72.4189201797431"	"82.8890509732246"	"42"	"0.856964545751731"	"0.880046402388635"	"397"	"390"	"683"	"744"	"526"	"546"	"232"	"475"	"739"	"735"	"715"	"727"	"273"	"147"	"283"	"395"	"810"	"264"	"571"	"644"	"1193"	"824"	"1533"
"pfam06970"	"0"	"0.333333333333333"	"0"	"0.333333333333333"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam06971"	"187"	"229.444444444444"	"10.7563934476199"	"32.6652883084776"	"33"	"0.391239760242171"	"0.610272247583921"	"196"	"191"	"174"	"219"	"155"	"100"	"266"	"556"	"223"	"69"	"78"	"97"	"352"	"406"	"254"	"420"	"254"	"197"	"68"	"95"	"198"	"199"	"298"
"pfam06973"	"137.2"	"200.666666666667"	"15.4964512066473"	"34.3300969348407"	"34"	"0.433734465849468"	"0.655389138124357"	"99"	"106"	"155"	"182"	"144"	"63"	"447"	"26"	"588"	"260"	"261"	"107"	"117"	"70"	"64"	"210"	"177"	"69"	"261"	"170"	"231"	"161"	"330"
"pfam06974"	"481.4"	"1818.83333333333"	"37.1518505595616"	"215.743906070452"	"0"	"0.000907769080441797"	"0.012159070287027"	"535"	"525"	"480"	"529"	"338"	"1075"	"1671"	"1520"	"1943"	"1073"	"1247"	"1285"	"2950"	"3016"	"1943"	"3169"	"1894"	"1002"	"708"	"1119"	"2719"	"729"	"3676"
"pfam06977"	"7.8"	"0.777777777777778"	"3.44093010681705"	"0.392374667184409"	"77"	"0.00575226872695362"	"0.0339704293773151"	"10"	"0"	"5"	"20"	"4"	"0"	"0"	"6"	"2"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"
"pfam06980"	"147.6"	"24.1666666666667"	"15.3479640343597"	"4.35758672793821"	"90"	"0.000905107048211903"	"0.012159070287027"	"131"	"101"	"146"	"189"	"171"	"27"	"3"	"43"	"0"	"23"	"14"	"38"	"5"	"7"	"17"	"23"	"58"	"32"	"3"	"26"	"12"	"57"	"47"
"pfam06983"	"949.6"	"1065.22222222222"	"95.5513474525608"	"90.9897485985993"	"39"	"0.691134952004517"	"0.756108247895201"	"716"	"786"	"1057"	"1249"	"940"	"880"	"592"	"1181"	"1213"	"1061"	"1021"	"983"	"959"	"647"	"706"	"1163"	"1267"	"646"	"960"	"894"	"1752"	"1099"	"2150"
"pfam06984"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam06985"	"0.6"	"11.7222222222222"	"0.6"	"4.6236148291784"	"25.5"	"0.126338458941244"	"0.288376367802557"	"0"	"3"	"0"	"0"	"0"	"0"	"22"	"0"	"12"	"3"	"0"	"8"	"13"	"0"	"21"	"20"	"0"	"0"	"80"	"0"	"0"	"30"	"2"
"pfam06986"	"0"	"3.66666666666667"	"0"	"1.2445961625536"	"27.5"	"0.119818595431913"	"0.277261609740982"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"12"	"7"	"13"	"7"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"14"	"10"	"0"	"0"	"0"
"pfam06988"	"2.6"	"17.0555555555556"	"1.46969384566991"	"4.62479268019506"	"8.5"	"0.00713230237904091"	"0.0393657806863509"	"0"	"2"	"8"	"3"	"0"	"11"	"4"	"9"	"5"	"20"	"15"	"16"	"11"	"0"	"13"	"4"	"26"	"7"	"8"	"26"	"26"	"89"	"17"
"pfam06990"	"4"	"8.66666666666667"	"0.632455532033676"	"2.75941643920727"	"39.5"	"0.704396975063148"	"0.768103726069236"	"2"	"4"	"6"	"4"	"4"	"0"	"0"	"0"	"0"	"5"	"9"	"37"	"0"	"0"	"6"	"4"	"6"	"0"	"19"	"10"	"8"	"37"	"15"
"pfam06992"	"0"	"0.277777777777778"	"0"	"0.277777777777778"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam06993"	"33.2"	"25.5555555555556"	"5.13225096814254"	"9.60943919871866"	"76"	"0.0228708305120975"	"0.0867492869461661"	"32"	"24"	"27"	"53"	"30"	"7"	"0"	"159"	"102"	"20"	"3"	"13"	"0"	"11"	"3"	"10"	"44"	"21"	"18"	"20"	"14"	"2"	"13"
"pfam06995"	"7.2"	"15.9444444444444"	"2.4576411454889"	"3.22619205533753"	"28"	"0.21738948457091"	"0.424636719629613"	"11"	"3"	"4"	"15"	"3"	"8"	"5"	"3"	"28"	"26"	"26"	"18"	"3"	"0"	"0"	"14"	"16"	"6"	"10"	"12"	"51"	"30"	"31"
"pfam06996"	"105.6"	"203.111111111111"	"12.936769303037"	"32.5223793123524"	"21"	"0.0797704640410834"	"0.205343394702143"	"81"	"82"	"137"	"137"	"91"	"226"	"35"	"106"	"200"	"222"	"266"	"285"	"97"	"38"	"59"	"162"	"186"	"107"	"219"	"201"	"460"	"213"	"574"
"pfam06999"	"3.2"	"54.2222222222222"	"1.52970585407784"	"12.5444453128166"	"6.5"	"0.004560236909731"	"0.0294299476290212"	"5"	"8"	"0"	"3"	"0"	"17"	"49"	"197"	"40"	"11"	"10"	"13"	"105"	"134"	"71"	"94"	"42"	"25"	"3"	"18"	"49"	"0"	"98"
"pfam07002"	"0.8"	"0"	"0.8"	"0"	"54"	"0.0731397996589089"	"0.195692298687256"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam07004"	"0"	"0.166666666666667"	"0"	"0.166666666666667"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam07005"	"90.8"	"203.611111111111"	"10.185283501209"	"22.5397454168584"	"7.5"	"0.0058067535476365"	"0.0340608020172767"	"101"	"110"	"78"	"108"	"57"	"140"	"149"	"269"	"225"	"158"	"86"	"160"	"268"	"287"	"202"	"331"	"252"	"128"	"57"	"126"	"300"	"111"	"416"
"pfam07007"	"135.6"	"265.611111111111"	"9.35735005223167"	"34.9739528557861"	"17"	"0.037326517875717"	"0.123329312008213"	"101"	"155"	"142"	"147"	"133"	"250"	"98"	"227"	"300"	"295"	"285"	"330"	"201"	"136"	"113"	"183"	"383"	"131"	"150"	"233"	"567"	"247"	"652"
"pfam07009"	"7"	"6.88888888888889"	"1.67332005306815"	"1.89751968978717"	"55"	"0.476153849501146"	"0.669435894685097"	"2"	"6"	"9"	"12"	"6"	"0"	"0"	"3"	"0"	"4"	"3"	"7"	"11"	"0"	"0"	"26"	"22"	"13"	"1"	"8"	"5"	"18"	"3"
"pfam07012"	"11.8"	"4.72222222222222"	"4.89285192909003"	"2.14933574714559"	"69"	"0.0673780509216292"	"0.192193085827502"	"27"	"19"	"6"	"0"	"7"	"4"	"0"	"32"	"26"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"4"	"5"	"0"	"3"	"2"	"0"	"3"
